candidate_id,nr_ref,wojewodztwo,powiat,gmina,teryt_gmi,recommended_action,priority_class,priority_score_v13,risk_class,recommended_power_class_w,new_pop_ge65_proxy,flood_risk_pop_ge65_gain_proxy,redundancy_gain_pop_proxy,failure_loss_pop_night_proxy,estimated_cost_pln,cost_per_new_person_ge65_pln,candidate_lat,candidate_lon,candidate_source,candidate_type,effect_method
EXIST-SOiA-20260410-70143,SOiA-20260410-70143,POMORSKIE,słupski,Kępice,,walidacja_terenowa,B,70.7,,600,0.0,0.0,0.0,578.53,0,0.0,54.192022,16.875526,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-99832,SOiA-20260420-99832,ŁÓDZKIE,łaski,Sędziejowice,,modernizacja,B,70.7,,900,0.0,0.0,0.0,578.38,0,0.0,51.553477,19.037738,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-92738,SOiA-20260423-92738,WIELKOPOLSKIE,czarnkowsko-trzcianecki,Czarnków,,modernizacja,B,70.7,,900,0.0,0.0,0.0,578.23,0,0.0,52.868932,16.683729,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-24439,,OPOLSKIE,krapkowicki,Gogolin,1605013,walidacja_terenowa,B,70.69,wysokie ryzyko,900,55.05,55.05,0.0,0.0,0,0.0,50.532166,17.9727872,nearest_public_osm_object,office,gap_population_proxy
NEW-27763,,MAŁOPOLSKIE,Kraków,Kraków,1261011,walidacja_terenowa,B,70.69,wysokie ryzyko,300,32.64,32.64,0.0,0.0,0,0.0,50.0398646,20.0446852,nearest_public_osm_object,office,gap_population_proxy
EXIST-SOiA-20260416-18786,SOiA-20260416-18786,ŁÓDZKIE,wieluński,Wieluń,,modernizacja,B,70.69,,1200,0.0,0.0,0.0,577.63,0,0.0,51.170074,18.552186,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-64147,SOiA-20260423-64147,PODKARPACKIE,krośnieński,Korczyna,,modernizacja,B,70.69,,900,0.0,0.0,0.0,577.58,0,0.0,49.776151,21.777399,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-14404,,MAZOWIECKIE,Warszawa,Warszawa,1465011,walidacja_terenowa,B,70.68,wysokie ryzyko,600,109.52,109.52,0.0,0.0,0,0.0,52.1802665,21.1406724,nearest_public_osm_object,office,gap_population_proxy
NEW-29206,,ŚLĄSKIE,bielski,Jasienica,2402052,walidacja_terenowa,B,70.68,wysokie ryzyko,600,48.84,48.84,0.0,0.0,0,0.0,49.8454665,18.9399335,nearest_public_osm_object,school,gap_population_proxy
NEW-7294,,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,0404022,walidacja_terenowa,B,70.68,wysokie ryzyko,600,28.0,28.0,0.0,0.0,0,0.0,53.2863764,18.3555412,gap_representative_point,gap_centroid,gap_population_proxy
EXIST-SOiA-20260421-70221,SOiA-20260421-70221,KUJAWSKO-POMORSKIE,żniński,Żnin,,modernizacja,B,70.68,,900,0.0,0.0,0.0,576.7,0,0.0,52.845975,17.847935,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260410-12479,SOiA-20260410-12479,ŁÓDZKIE,tomaszowski,Inowłódz,,modernizacja,B,70.68,,900,0.0,0.0,0.0,576.08,0,0.0,51.552179,20.179667,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-54484,SOiA-20260414-54484,PODKARPACKIE,m. Przemyśl,Przemyśl,,modernizacja,B,70.68,,900,0.0,0.0,0.0,575.93,0,0.0,49.755476,22.766106,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-26647,,MAŁOPOLSKIE,tarnowski,Żabno,1216153,walidacja_terenowa,B,70.67,wysokie ryzyko,1200,645.11,645.11,0.0,0.0,0,0.0,50.1737971,20.8645451,gap_representative_point,gap_centroid,gap_population_proxy
NEW-1223,,POMORSKIE,nowodworski,Sztutowo,2210052,walidacja_terenowa,B,70.67,wysokie ryzyko,600,65.0,65.0,0.0,0.0,0,0.0,54.3230906,19.1771879,nearest_public_osm_object,office,gap_population_proxy
NEW-29707,,MAŁOPOLSKIE,limanowski,Limanowa,1207072,walidacja_terenowa,B,70.67,wysokie ryzyko,900,28.78,28.78,0.0,0.0,0,0.0,49.761057,20.4496822,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260415-41217,SOiA-20260415-41217,ŚLĄSKIE,myszkowski,Koziegłowy,,modernizacja,B,70.67,,900,0.0,0.0,0.0,575.02,0,0.0,50.600639,19.237066,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-40416,SOiA-20260424-40416,KUJAWSKO-POMORSKIE,golubsko-dobrzyński,Golub-Dobrzyń,,modernizacja,B,70.67,,900,0.0,0.0,0.0,574.86,0,0.0,53.133587,19.095185,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-72505,SOiA-20260422-72505,MAZOWIECKIE,pułtuski,Świercze,,modernizacja,B,70.67,,900,0.0,0.0,0.0,574.37,0,0.0,52.670003,20.760955,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-91418,SOiA-20260422-91418,MAZOWIECKIE,warszawski zachodni,Łomianki,,integracja,B,70.67,,600,0.0,0.0,0.0,47.44,5000,0.0,52.367778,20.836116,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-12588,,MAZOWIECKIE,płocki,Bodzanów,1419023,walidacja_terenowa,B,70.66,wysokie ryzyko,1200,102.87,102.87,0.0,0.0,0,0.0,52.4581676,19.9171699,gap_representative_point,gap_centroid,gap_population_proxy
NEW-22659,,DOLNOŚLĄSKIE,kamiennogórski,Kamienna Góra,0207022,walidacja_terenowa,B,70.66,wysokie ryzyko,600,50.0,50.0,0.0,0.0,0,0.0,50.8161288,16.0448382,gap_representative_point,gap_centroid,gap_population_proxy
NEW-13458,,MAZOWIECKIE,nowodworski,Czosnów,1414022,walidacja_terenowa,B,70.66,wysokie ryzyko,600,30.61,30.61,0.0,0.0,0,0.0,52.3656888,20.6290089,nearest_public_osm_object,fire_station,gap_population_proxy
EXIST-SOiA-20260415-30331,SOiA-20260415-30331,ŁÓDZKIE,piotrkowski,Sulejów,,modernizacja,B,70.66,,900,0.0,0.0,0.0,573.66,0,0.0,51.326985,19.837639,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-38679,SOiA-20260422-38679,WIELKOPOLSKIE,koniński,Skulsk,,walidacja_terenowa,B,70.66,,600,0.0,0.0,0.0,573.23,0,0.0,52.481614,18.332995,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-63946,SOiA-20260422-63946,DOLNOŚLĄSKIE,lubiński,Ścinawa,,modernizacja,B,70.66,,900,0.0,0.0,0.0,573.08,0,0.0,51.450407,16.353495,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-25847,,PODKARPACKIE,mielecki,Czermin,1811032,walidacja_terenowa,B,70.65,wysokie ryzyko,900,141.25,141.25,0.0,0.0,0,0.0,50.3101542,21.3349263,gap_representative_point,gap_centroid,gap_population_proxy
NEW-22950,,ŚWIĘTOKRZYSKIE,sandomierski,Dwikozy,2609022,walidacja_terenowa,B,70.65,wysokie ryzyko,900,78.0,78.0,0.0,0.0,0,0.0,50.7748066,21.8201487,nearest_public_osm_object,school,gap_population_proxy
NEW-28579,,ŚLĄSKIE,pszczyński,Goczałkowice-Zdrój,2410012,walidacja_terenowa,B,70.65,wysokie ryzyko,900,77.78,77.78,0.0,0.0,0,0.0,49.9375209,18.9341583,nearest_public_osm_object,office,gap_population_proxy
NEW-25768,,DOLNOŚLĄSKIE,kłodzki,Lądek-Zdrój,0208083,walidacja_terenowa,B,70.65,wysokie ryzyko,600,71.19,71.19,0.0,0.0,0,0.0,50.3431439,16.876975,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260423-96565,SOiA-20260423-96565,KUJAWSKO-POMORSKIE,golubsko-dobrzyński,Ciechocin,,modernizacja,B,70.65,,900,0.0,0.0,0.0,572.28,0,0.0,53.053748,18.930181,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-13861,SOiA-20260422-13861,MAZOWIECKIE,grodziski,Baranów,,modernizacja,B,70.65,,900,0.0,0.0,0.0,572.02,0,0.0,52.121179,20.471885,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-91639,SOiA-20260420-91639,WIELKOPOLSKIE,kolski,Chodów,,modernizacja,B,70.65,,900,0.0,0.0,0.0,571.95,0,0.0,52.238865,19.071059,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-22132,SOiA-20260420-22132,KUJAWSKO-POMORSKIE,grudziądzki,Gruta,,modernizacja,B,70.65,,900,0.0,0.0,0.0,571.63,0,0.0,53.406617,18.693656,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-30394,,ŚLĄSKIE,żywiecki,Węgierska Górka,2417152,walidacja_terenowa,B,70.64,wysokie ryzyko,600,60.21,60.21,0.0,0.0,0,0.0,49.6135005,19.1363075,nearest_public_osm_object,school,gap_population_proxy
NEW-27278,,ŚLĄSKIE,Rybnik,Rybnik,2473011,walidacja_terenowa,B,70.64,wysokie ryzyko,300,26.45,26.45,0.0,0.0,0,0.0,50.0963118,18.5841401,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260415-97236,SOiA-20260415-97236,ŁÓDZKIE,piotrkowski,Sulejów,,modernizacja,B,70.64,,1200,0.0,0.0,0.0,570.55,0,0.0,51.392282,19.843274,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-49867,SOiA-20260423-49867,ŚLĄSKIE,pszczyński,Miedźna,,modernizacja,B,70.64,,300,0.0,0.0,0.0,570.48,0,0.0,49.995429,19.094954,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-40693,SOiA-20260420-40693,WIELKOPOLSKIE,m. Kalisz,Kalisz,,walidacja_terenowa,B,70.64,,600,0.0,0.0,0.0,569.77,0,0.0,51.73664,18.097382,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-25928,,ŚWIĘTOKRZYSKIE,buski,Nowy Korczyn,2601033,walidacja_terenowa,B,70.63,wysokie ryzyko,900,162.73,162.73,0.0,0.0,0,0.0,50.3127827,20.8376612,gap_representative_point,gap_centroid,gap_population_proxy
NEW-14381,,MAZOWIECKIE,Warszawa,Warszawa,1465011,walidacja_terenowa,B,70.63,wysokie ryzyko,600,83.25,83.25,0.0,0.0,0,0.0,52.1844419,21.1333195,nearest_public_osm_object,office,gap_population_proxy
EXIST-SOiA-20260420-83296,SOiA-20260420-83296,PODKARPACKIE,leżajski,Grodzisko Dolne,,modernizacja,B,70.63,,900,0.0,0.0,0.0,569.52,0,0.0,50.139456,22.515982,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260411-32531,SOiA-20260411-32531,WIELKOPOLSKIE,szamotulski,Kaźmierz,,modernizacja,B,70.63,,900,0.0,0.0,0.0,569.49,0,0.0,52.487076,16.509431,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260424-32976,SOiA-20260424-32976,ŚLĄSKIE,m. Katowice,Katowice,,walidacja_terenowa,B,70.63,,600,0.0,0.0,0.0,569.47,0,0.0,50.254806,19.089115,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-16312,SOiA-20260417-16312,WIELKOPOLSKIE,gostyński,Borek Wielkopolski,,modernizacja,B,70.63,,900,0.0,0.0,0.0,568.59,0,0.0,51.887534,17.163619,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-65806,SOiA-20260416-65806,PODLASKIE,białostocki,Tykocin,,integracja,B,70.63,,300,0.0,0.0,0.0,46.91,5000,0.0,53.207727,22.682422,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-24771,,ŚWIĘTOKRZYSKIE,staszowski,Osiek,2612043,walidacja_terenowa,B,70.62,wysokie ryzyko,600,63.33,63.33,0.0,0.0,0,0.0,50.468537,21.4216666,gap_representative_point,gap_centroid,gap_population_proxy
NEW-9417,,KUJAWSKO-POMORSKIE,aleksandrowski,Aleksandrów Kujawski,0401011,walidacja_terenowa,B,70.62,wysokie ryzyko,300,9.16,9.16,0.0,0.0,0,0.0,52.8861412,18.6860239,nearest_public_osm_object,office,gap_population_proxy
EXIST-SOiA-20260421-58845,SOiA-20260421-58845,PODKARPACKIE,kolbuszowski,Raniżów,,modernizacja,B,70.62,,900,0.0,0.0,0.0,567.62,0,0.0,50.256955,22.005701,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-35307,SOiA-20260420-35307,PODKARPACKIE,brzozowski,Nozdrzec,,modernizacja,B,70.62,,900,0.0,0.0,0.0,567.34,0,0.0,49.799028,22.100961,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-80980,SOiA-20260414-80980,MAZOWIECKIE,grójecki,Jasieniec,,modernizacja,B,70.62,,1200,0.0,0.0,0.0,566.92,0,0.0,51.756517,20.961345,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-88926,SOiA-20260422-88926,WARMIŃSKO-MAZURSKIE,olsztyński,Jonkowo,,integracja,B,70.62,,600,0.0,0.0,0.0,46.85,5000,0.0,53.831745,20.179551,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-95628,SOiA-20260420-95628,PODKARPACKIE,kolbuszowski,Kolbuszowa,,modernizacja,B,70.61,,900,0.0,0.0,0.0,566.69,0,0.0,50.202623,21.7388,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-47037,SOiA-20260422-47037,WIELKOPOLSKIE,koniński,Ślesin,,modernizacja,B,70.61,,900,0.0,0.0,0.0,566.58,0,0.0,52.416479,18.236781,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-54927,SOiA-20260414-54927,DOLNOŚLĄSKIE,wrocławski,Kobierzyce,,walidacja_terenowa,B,70.61,,900,0.0,0.0,0.0,566.38,0,0.0,50.963741,16.95872,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-87209,SOiA-20260422-87209,OPOLSKIE,strzelecki,Ujazd,,modernizacja,B,70.61,,900,0.0,0.0,0.0,566.01,0,0.0,50.406623,18.334519,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-82905,SOiA-20260423-82905,ŚLĄSKIE,m. Dąbrowa Górnicza,Dąbrowa Górnicza,,walidacja_terenowa,B,70.61,,600,0.0,0.0,0.0,565.69,0,0.0,50.322564,19.315244,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-18473,,MAZOWIECKIE,kozienicki,Sieciechów,1407072,walidacja_terenowa,B,70.6,wysokie ryzyko,600,50.63,50.63,0.0,0.0,0,0.0,51.5353813,21.7612259,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260418-76678,SOiA-20260418-76678,MAZOWIECKIE,wołomiński,Wołomin,,modernizacja,B,70.6,,900,0.0,0.0,0.0,565.07,0,0.0,52.3086,21.2194,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260417-57257,SOiA-20260417-57257,ŚLĄSKIE,m. Częstochowa,Częstochowa,,modernizacja,B,70.6,,900,0.0,0.0,0.0,564.43,0,0.0,50.784351,19.405762,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-97127,SOiA-20260416-97127,POMORSKIE,malborski,Nowy Staw,,integracja,B,70.6,,600,0.0,0.0,0.0,46.52,5000,0.0,54.172829,18.963556,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-26504,,MAŁOPOLSKIE,dąbrowski,Dąbrowa Tarnowska,1204023,walidacja_terenowa,B,70.59,wysokie ryzyko,300,15.37,15.37,0.0,0.0,0,0.0,50.229066,21.0041686,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260423-49756,SOiA-20260423-49756,MAŁOPOLSKIE,wadowicki,Mucharz,,walidacja_terenowa,B,70.59,,600,0.0,0.0,0.0,563.75,0,0.0,49.832779,19.523966,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-40726,SOiA-20260421-40726,PODKARPACKIE,kolbuszowski,Kolbuszowa,,modernizacja,B,70.59,,900,0.0,0.0,0.0,563.66,0,0.0,50.182178,21.750119,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260408-95127,SOiA-20260408-95127,ŁÓDZKIE,łowicki,Łowicz,,modernizacja,B,70.59,,900,0.0,0.0,0.0,563.61,0,0.0,52.055816,19.89807,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-63198,SOiA-20260423-63198,MAŁOPOLSKIE,nowosądecki,Łososina Dolna,,modernizacja,B,70.59,,900,0.0,0.0,0.0,563.13,0,0.0,49.742672,20.689153,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260413-93702,SOiA-20260413-93702,ŁÓDZKIE,sieradzki,Sieradz,,modernizacja,B,70.59,,900,0.0,0.0,0.0,563.0,0,0.0,51.649278,18.662413,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-10534,SOiA-20260421-10534,DOLNOŚLĄSKIE,złotoryjski,Świerzawa,,modernizacja,B,70.58,,1200,0.0,0.0,0.0,562.31,0,0.0,51.017372,15.889688,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-27676,SOiA-20260415-27676,ŁÓDZKIE,tomaszowski,Rokiciny,,modernizacja,B,70.58,,1200,0.0,0.0,0.0,562.19,0,0.0,51.647524,19.834783,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-44462,SOiA-20260415-44462,DOLNOŚLĄSKIE,polkowicki,Chocianów,,modernizacja,B,70.58,,900,0.0,0.0,0.0,561.9,0,0.0,51.424899,16.042501,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-53507,SOiA-20260423-53507,MAZOWIECKIE,szydłowiecki,Orońsko,,integracja,B,70.58,,600,0.0,0.0,0.0,46.36,5000,0.0,51.315727,20.99034,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-28204,,MAŁOPOLSKIE,wielicki,Kłaj,1219032,walidacja_terenowa,B,70.57,wysokie ryzyko,600,73.36,73.36,0.0,0.0,0,0.0,49.9899082,20.3257451,nearest_public_osm_object,kindergarten,gap_population_proxy
NEW-13078,,MAZOWIECKIE,nowodworski,Leoncin,1414032,walidacja_terenowa,B,70.57,wysokie ryzyko,900,47.93,47.93,0.0,0.0,0,0.0,52.3983283,20.4577181,gap_representative_point,gap_centroid,gap_population_proxy
EXIST-SOiA-20260420-55902,SOiA-20260420-55902,ŁÓDZKIE,radomszczański,Ładzice,,modernizacja,B,70.57,,900,0.0,0.0,0.0,560.79,0,0.0,51.081676,19.35717,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-27856,SOiA-20260416-27856,ŁÓDZKIE,wieluński,Konopnica,,modernizacja,B,70.57,,900,0.0,0.0,0.0,560.78,0,0.0,51.350905,18.760081,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-68851,SOiA-20260422-68851,ŁÓDZKIE,rawski,Biała Rawska,,modernizacja,B,70.57,,900,0.0,0.0,0.0,560.03,0,0.0,51.840991,20.349448,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-12496,,MAZOWIECKIE,legionowski,Wieliszew,1408052,walidacja_terenowa,B,70.56,wysokie ryzyko,900,84.73,84.73,0.0,0.0,0,0.0,52.4674869,20.8502508,gap_representative_point,gap_centroid,gap_population_proxy
EXIST-SOiA-20260422-46402,SOiA-20260422-46402,LUBELSKIE,janowski,Godziszów,,modernizacja,B,70.56,,1200,0.0,0.0,0.0,559.13,0,0.0,50.74097,22.508833,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260415-47665,SOiA-20260415-47665,DOLNOŚLĄSKIE,złotoryjski,Świerzawa,,modernizacja,B,70.56,,1200,0.0,0.0,0.0,559.01,0,0.0,51.039289,15.829877,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-32341,SOiA-20260423-32341,PODKARPACKIE,dębicki,Czarna,,modernizacja,B,70.56,,900,0.0,0.0,0.0,558.75,0,0.0,50.102068,21.213696,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260409-39674,SOiA-20260409-39674,MAZOWIECKIE,grójecki,Mogielnica,,modernizacja,B,70.56,,1200,0.0,0.0,0.0,558.57,0,0.0,51.744434,20.781991,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-67937,SOiA-20260423-67937,MAZOWIECKIE,sokołowski,Sokołów Podlaski,,integracja,B,70.56,,600,0.0,0.0,0.0,46.06,5000,0.0,52.497612,22.182966,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
NEW-8190,,MAZOWIECKIE,ostrołęcki,Lelis,1415062,walidacja_terenowa,B,70.55,wysokie ryzyko,600,38.42,38.42,0.0,0.0,0,0.0,53.1100541,21.5609864,nearest_public_osm_object,office,gap_population_proxy
EXIST-SOiA-20260422-53807,SOiA-20260422-53807,ŁÓDZKIE,m. Łódź,Łódź,,walidacja_terenowa,B,70.55,,600,0.0,0.0,0.0,557.93,0,0.0,51.74743,19.554235,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260414-48355,SOiA-20260414-48355,ŁÓDZKIE,łódzki wschodni,Rzgów,,modernizacja,B,70.55,,1200,0.0,0.0,0.0,557.79,0,0.0,51.66254,19.55641,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-29682,,PODKARPACKIE,krośnieński,Wojaszówka,1807092,walidacja_terenowa,B,70.54,wysokie ryzyko,600,43.28,43.28,0.0,0.0,0,0.0,49.7408314,21.7459331,nearest_public_osm_object,school,gap_population_proxy
EXIST-SOiA-20260421-12001,SOiA-20260421-12001,KUJAWSKO-POMORSKIE,włocławski,Baruchowo,,modernizacja,B,70.54,,900,0.0,0.0,0.0,555.86,0,0.0,52.493625,19.269494,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-20325,SOiA-20260422-20325,KUJAWSKO-POMORSKIE,bydgoski,Solec Kujawski,,walidacja_terenowa,B,70.54,,600,0.0,0.0,0.0,555.77,0,0.0,53.080018,18.226775,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-83255,SOiA-20260421-83255,ŚLĄSKIE,m. Dąbrowa Górnicza,Dąbrowa Górnicza,,integracja,B,70.54,,900,0.0,0.0,0.0,45.9,5000,0.0,50.341907,19.341951,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
NEW-27904,,MAŁOPOLSKIE,tarnowski,Wierzchosławice,1216112,walidacja_terenowa,B,70.53,wysokie ryzyko,600,64.43,64.43,0.0,0.0,0,0.0,50.018195,20.908144,nearest_public_osm_object,office,gap_population_proxy
NEW-4853,,POMORSKIE,kwidzyński,Kwidzyn,2207032,walidacja_terenowa,B,70.53,wysokie ryzyko,600,32.11,32.11,0.0,0.0,0,0.0,53.7751144,18.830699,nearest_public_osm_object,fire_station,gap_population_proxy
EXIST-SOiA-20260423-42752,SOiA-20260423-42752,LUBELSKIE,janowski,Potok Wielki,,modernizacja,B,70.53,,1200,0.0,0.0,0.0,555.22,0,0.0,50.835127,22.243015,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-29499,SOiA-20260422-29499,DOLNOŚLĄSKIE,lubiński,Lubin,,modernizacja,B,70.53,,900,0.0,0.0,0.0,554.43,0,0.0,51.372055,16.10169,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-73571,SOiA-20260422-73571,WIELKOPOLSKIE,gostyński,Poniec,,modernizacja,B,70.53,,900,0.0,0.0,0.0,554.34,0,0.0,51.765785,16.804603,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260402-47320,SOiA-20260402-47320,OPOLSKIE,krapkowicki,Gogolin,,modernizacja,B,70.53,,900,0.0,0.0,0.0,554.32,0,0.0,50.481664,18.080601,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260422-74128,SOiA-20260422-74128,LUBELSKIE,m. Chełm,Chełm,,integracja,B,70.53,,900,0.0,0.0,0.0,45.78,5000,0.0,51.136869,23.539688,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260409-68971,SOiA-20260409-68971,WIELKOPOLSKIE,szamotulski,Szamotuły,,modernizacja,B,70.52,,1200,0.0,0.0,0.0,554.03,0,0.0,52.578058,16.654673,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-57592,SOiA-20260421-57592,MAZOWIECKIE,wyszkowski,Długosiodło,,walidacja_terenowa,B,70.52,,600,0.0,0.0,0.0,554.02,0,0.0,52.769353,21.540286,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260421-18722,SOiA-20260421-18722,PODKARPACKIE,kolbuszowski,Majdan Królewski,,modernizacja,B,70.52,,900,0.0,0.0,0.0,553.91,0,0.0,50.4017,21.828734,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260416-34365,SOiA-20260416-34365,ŁÓDZKIE,zgierski,Głowno,,modernizacja,B,70.52,,900,0.0,0.0,0.0,553.57,0,0.0,52.007254,19.561002,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-58216,SOiA-20260423-58216,WARMIŃSKO-MAZURSKIE,olsztyński,Barczewo,,walidacja_terenowa,B,70.52,,600,0.0,0.0,0.0,553.25,0,0.0,53.896455,20.798098,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260420-78185,SOiA-20260420-78185,PODKARPACKIE,brzozowski,Nozdrzec,,integracja,B,70.52,,900,0.0,0.0,0.0,45.64,5000,0.0,49.792226,22.048669,existing_siren_V9_V10,analogowa,existing_siren_primary_coverage_proxy
EXIST-SOiA-20260423-51459,SOiA-20260423-51459,MAŁOPOLSKIE,m. Tarnów,Tarnów,,integracja,B,70.51,,900,0.0,0.0,0.0,45.55,5000,0.0,50.026601,20.907905,existing_siren_V9_V10,cyfrowa,existing_siren_primary_coverage_proxy
