gap_id,risk_class,pop_outside_night,pop_outside_day,area_ha,teryt_gmi,wojewodztwo,powiat,gmina,priority_score_v12,priority_class,recommended_action_seed,procurement_action,estimated_new_siren_cost_pln,new_siren_cost_per_pop_outside_night_pln,x_2180,y_2180,lat,lon,estimated_unit_cost_pln,cost_per_pop_outside_night_pln
10994,wysokie ryzyko,127.78403567283029,134.08674881496995,16.0,0801073,LUBUSKIE,gorzowski,Witnica,82.97,A,new_siren_likely,new_large_siren,40000,313.03,209600.0,536350.0,52.6150646,14.7085076,40000,313.03
15161,wysokie ryzyko,104.13350574147158,86.3579274283594,1.0,1418023,MAZOWIECKIE,piaseczyński,Konstancin-Jeziorna,82.95,A,new_siren_likely,new_large_siren,40000,384.12,646050.0,472050.0,52.0952923,21.1327315,40000,384.12
14001,wysokie ryzyko,96.37140815836864,90.85968051363076,15.0,3021103,WIELKOPOLSKIE,poznański,Mosina,82.94,A,modernizacja_or_new,not_priced_as_integration,0,0.0,356150.0,489350.0,52.2513495,16.8920316,0,0.0
6739,wysokie ryzyko,291.21798252779286,292.5709332996145,98.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,82.86,A,modernizacja_or_new,not_priced_as_integration,0,0.0,471550.0,614650.0,53.396149,18.5720154,0,0.0
8548,wysokie ryzyko,162.23562733039032,162.23562733039032,518.0,0415092,KUJAWSKO-POMORSKIE,toruński,Zławieś Wielka,82.83,A,modernizacja_or_new,not_priced_as_integration,0,0.0,457650.0,577650.0,53.062541,18.3678432,0,0.0
22473,wysokie ryzyko,59.781786855236085,59.78178685523608,1.0,0206072,DOLNOŚLĄSKIE,karkonoski,Mysłakowice,82.83,A,modernizacja_or_new,not_priced_as_integration,0,0.0,278650.0,336250.0,50.8507351,15.8543147,0,0.0
20239,wysokie ryzyko,168.0,167.99999999999997,37.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.78,A,modernizacja_or_new,not_priced_as_integration,0,0.0,348450.0,375450.0,51.2256109,16.8289274,0,0.0
2435,wysokie ryzyko,163.9484637187264,164.26079155699392,126.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,82.74,A,modernizacja_or_new,not_priced_as_integration,0,0.0,522300.0,698550.0,54.1507729,19.3415388,0,0.0
3060,wysokie ryzyko,233.73439494937668,238.54912251317484,203.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,82.69,A,modernizacja_or_new,not_priced_as_integration,0,0.0,534000.0,689900.0,54.0723671,19.5197514,0,0.0
14083,wysokie ryzyko,90.39381927370036,90.18625120793564,89.0,1426082,MAZOWIECKIE,siedlecki,Siedlce,82.67,A,modernizacja_or_new,not_priced_as_integration,0,0.0,720450.0,487200.0,52.2066888,22.2274622,0,0.0
20231,wysokie ryzyko,138.0,137.99999999999997,34.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.63,A,modernizacja_or_new,not_priced_as_integration,0,0.0,346400.0,375450.0,51.2250627,16.7995826,0,0.0
20309,wysokie ryzyko,228.74326401992943,228.7432640199295,60.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.56,A,modernizacja_or_new,not_priced_as_integration,0,0.0,344050.0,374450.0,51.2154371,16.7663798,0,0.0
15258,wysokie ryzyko,718.3771606338455,710.5181261595528,27.0,1005011,ŁÓDZKIE,łowicki,Łowicz,82.51,A,new_siren_likely,new_large_siren,40000,55.68,566050.0,471150.0,52.102545,19.9646247,40000,55.68
21979,wysokie ryzyko,338.4105374251569,339.2280213953202,17.0,0219063,DOLNOŚLĄSKIE,świdnicki,Strzegom,82.5,A,new_siren_likely,new_large_siren,40000,118.2,313900.0,346150.0,50.9521168,16.3495907,40000,118.2
18603,wysokie ryzyko,388.6544760203782,388.65447602037824,85.0,1407032,MAZOWIECKIE,kozienicki,Gniewoszów,82.48,A,modernizacja_or_new,not_priced_as_integration,0,0.0,695750.0,409250.0,51.5158126,21.8221673,0,0.0
18108,wysokie ryzyko,116.87302627429816,115.48539785948586,20.0,0619062,LUBELSKIE,włodawski,Włodawa,82.48,A,new_siren_likely,new_large_siren,40000,342.25,816200.0,417150.0,51.5321095,23.5610211,40000,342.25
21084,wysokie ryzyko,132.13895939720004,132.13895939720004,38.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.46,A,modernizacja_or_new,not_priced_as_integration,0,0.0,347300.0,361650.0,51.1012643,16.8183275,0,0.0
1443,wysokie ryzyko,136.61889428381522,136.61889428381522,575.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,82.42,A,modernizacja_or_new,not_priced_as_integration,0,0.0,521600.0,710750.0,54.2604827,19.3316954,0,0.0
20067,wysokie ryzyko,146.99999999999997,147.0,21.0,0218043,DOLNOŚLĄSKIE,średzki,Środa Śląska,82.37,A,new_siren_likely,new_large_siren,40000,272.11,333450.0,377650.0,51.2412007,16.6132082,40000,272.11
12785,wysokie ryzyko,94.77505791357244,94.68612482335809,24.0,0805053,LUBUSKIE,słubicki,Słubice,82.31,A,modernizacja_or_new,not_priced_as_integration,0,0.0,199350.0,508750.0,52.3620257,14.5824313,0,0.0
15108,wysokie ryzyko,168.1979258991352,158.07305624289938,5.0,1417021,MAZOWIECKIE,otwocki,Otwock,82.27,A,new_siren_likely,new_large_siren,40000,237.82,654150.0,472550.0,52.0975873,21.2511438,40000,237.82
20330,wysokie ryzyko,139.00000000000014,139.0000000000002,50.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.25,A,modernizacja_or_new,not_priced_as_integration,0,0.0,341450.0,374250.0,51.2129231,16.7292605,0,0.0
19976,wysokie ryzyko,92.73468352256285,91.10551454820198,16.0,0225043,DOLNOŚLĄSKIE,zgorzelecki,Pieńsk,82.21,A,modernizacja_or_new,not_priced_as_integration,0,0.0,222000.0,378800.0,51.2081148,15.0184577,0,0.0
26635,wysokie ryzyko,89.32173534751398,89.32173534751398,31.0,1814082,PODKARPACKIE,przeworski,Tryńcza,82.19,A,modernizacja_or_new,not_priced_as_integration,0,0.0,752100.0,259800.0,50.1517322,22.5302305,0,0.0
12840,wysokie ryzyko,973.029128041048,914.4472596391254,12.0,1408011,MAZOWIECKIE,legionowski,Legionowo,82.18,A,new_siren_likely,new_large_siren,40000,41.11,630650.0,508050.0,52.4227214,20.921935,40000,41.11
13164,wysokie ryzyko,292.93143269485336,278.05141274610605,3.0,1408011,MAZOWIECKIE,legionowski,Legionowo,82.18,A,new_siren_likely,new_large_siren,40000,136.55,630850.0,504150.0,52.3876205,20.9233497,40000,136.55
20096,wysokie ryzyko,255.33384796212164,246.22600473107383,37.0,0209042,DOLNOŚLĄSKIE,legnicki,Kunice,82.15,A,new_siren_likely,new_large_siren,40000,156.66,309300.0,377500.0,51.2322886,16.2675952,40000,156.66
12890,wysokie ryzyko,3292.972847663705,3009.077136874253,77.0,1414011,MAZOWIECKIE,nowodworski,Nowy Dwór Mazowiecki,82.14,A,new_siren_likely,new_large_siren,40000,12.15,618400.0,507550.0,52.421018,20.7416485,40000,12.15
26978,wysokie ryzyko,426.2254860734946,428.6424619171691,73.0,1810032,PODKARPACKIE,łańcucki,Czarna,82.14,A,new_siren_likely,new_large_siren,40000,93.85,728000.0,252350.0,50.094574,22.1888818,40000,93.85
21002,wysokie ryzyko,113.20023427375745,113.13388763890912,25.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,82.1,A,modernizacja_or_new,not_priced_as_integration,0,0.0,347250.0,362850.0,51.1120372,16.8171054,0,0.0
725,wysokie ryzyko,1179.8767406699317,1473.0635372478234,6.0,2261011,POMORSKIE,Gdańsk,Gdańsk,82.08,A,new_siren_likely,new_large_siren,40000,33.9,475650.0,724850.0,54.3871172,18.6249243,40000,33.9
719,wysokie ryzyko,257.96044095104213,281.85211490582134,1.0,2261011,POMORSKIE,Gdańsk,Gdańsk,82.08,A,new_siren_likely,new_large_siren,40000,155.06,474650.0,725350.0,54.3915633,18.6094785,40000,155.06
724,wysokie ryzyko,147.95748415718282,130.17325154197914,2.0,2261011,POMORSKIE,Gdańsk,Gdańsk,82.08,A,new_siren_likely,new_large_siren,40000,270.35,476100.0,725150.0,54.3898355,18.6318316,40000,270.35
18692,wysokie ryzyko,262.9795678732742,263.1595751861498,82.0,1407032,MAZOWIECKIE,kozienicki,Gniewoszów,82.07,A,modernizacja_or_new,not_priced_as_integration,0,0.0,696850.0,408350.0,51.5073452,21.8375027,0,0.0
18781,wysokie ryzyko,188.354946008802,189.04777361010068,60.0,1407032,MAZOWIECKIE,kozienicki,Gniewoszów,82.05,A,modernizacja_or_new,not_priced_as_integration,0,0.0,694900.0,406350.0,51.4900542,21.8083255,0,0.0
19285,wysokie ryzyko,62.677576436530074,84.04818025193424,5.0,0201022,DOLNOŚLĄSKIE,bolesławiecki,Bolesławiec,82.04,A,modernizacja_or_new,not_priced_as_integration,0,0.0,263350.0,396750.0,51.3879262,15.5975562,0,0.0
12889,wysokie ryzyko,92.96166863451523,74.14589216901311,1.0,1414011,MAZOWIECKIE,nowodworski,Nowy Dwór Mazowiecki,82.02,A,modernizacja_or_new,not_priced_as_integration,0,0.0,617950.0,507750.0,52.422913,20.735103,0,0.0
20226,wysokie ryzyko,131.52964757421128,131.71299133858506,70.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,81.98,A,modernizacja_or_new,not_priced_as_integration,0,0.0,339300.0,375550.0,51.2240057,16.6979119,0,0.0
28483,wysokie ryzyko,146.3123188239101,146.31231882391012,26.0,2402093,ŚLĄSKIE,bielski,Wilamowice,81.84,A,new_siren_likely,new_large_siren,40000,273.39,506850.0,231450.0,49.9503123,19.0955112,40000,273.39
21964,wysokie ryzyko,830.2386089600687,790.1948914809711,47.0,0219063,DOLNOŚLĄSKIE,świdnicki,Strzegom,81.82,A,new_siren_likely,new_large_siren,40000,48.18,312750.0,346150.0,50.9517442,16.3332314,40000,48.18
26023,wysokie ryzyko,80.14950877294255,73.6604260425577,2.0,0208063,DOLNOŚLĄSKIE,kłodzki,Bystrzyca Kłodzka,81.82,A,modernizacja_or_new,not_priced_as_integration,0,0.0,332900.0,272350.0,50.2946188,16.6531934,0,0.0
6599,wysokie ryzyko,106.58987370892794,106.58987370892794,32.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,81.8,A,modernizacja_or_new,not_priced_as_integration,0,0.0,472150.0,617100.0,53.4182096,18.5808247,0,0.0
17612,wysokie ryzyko,97.03028605853989,97.0302860585399,39.0,0203011,DOLNOŚLĄSKIE,głogowski,Głogów,81.74,A,modernizacja_or_new,not_priced_as_integration,0,0.0,300850.0,425850.0,51.6637408,16.1194568,0,0.0
26630,wysokie ryzyko,79.9036041710574,79.9036041710574,18.0,1814082,PODKARPACKIE,przeworski,Tryńcza,81.74,A,modernizacja_or_new,not_priced_as_integration,0,0.0,756150.0,260500.0,50.1562812,22.5872978,0,0.0
28767,wysokie ryzyko,154.5452374452945,147.53908221316814,3.0,1819043,PODKARPACKIE,strzyżowski,Strzyżów,81.72,A,new_siren_likely,new_large_siren,40000,258.82,701300.0,226150.0,49.8687942,21.8022341,40000,258.82
6902,wysokie ryzyko,113.27797869911318,112.12135326617732,82.0,0404022,KUJAWSKO-POMORSKIE,chełmiński,Chełmno,81.72,A,modernizacja_or_new,not_priced_as_integration,0,0.0,466950.0,611150.0,53.3644117,18.5031849,0,0.0
27443,wysokie ryzyko,545.1541028169411,524.8157694930671,6.0,1261011,MAŁOPOLSKIE,Kraków,Kraków,81.71,A,new_siren_likely,new_large_siren,40000,73.37,572400.0,244950.0,50.0673967,20.0119546,40000,73.37
27457,wysokie ryzyko,248.58911433091305,248.20758783945945,4.0,1261011,MAŁOPOLSKIE,Kraków,Kraków,81.71,A,new_siren_likely,new_large_siren,40000,160.91,573650.0,244950.0,50.0672431,20.0294233,40000,160.91
26896,wysokie ryzyko,144.74838742968558,143.37959030680815,33.0,1810032,PODKARPACKIE,łańcucki,Czarna,81.71,A,modernizacja_or_new,not_priced_as_integration,0,0.0,730950.0,253750.0,50.1060093,22.230919,0,0.0
29050,wysokie ryzyko,85.12465684164184,85.12465684164184,18.0,1813082,PODKARPACKIE,przemyski,Przemyśl,81.71,A,modernizacja_or_new,not_priced_as_integration,0,0.0,765900.0,222100.0,49.8072359,22.6969933,0,0.0
15628,wysokie ryzyko,110.7327045105799,105.21398752049568,8.0,1417043,MAZOWIECKIE,otwocki,Karczew,81.66,A,new_siren_likely,new_large_siren,40000,361.23,654650.0,468450.0,52.0606028,21.2565799,40000,361.23
20787,wysokie ryzyko,92.48284862758962,77.96988183873782,1.0,0210011,DOLNOŚLĄSKIE,lubański,Lubań,81.65,A,modernizacja_or_new,not_priced_as_integration,0,0.0,240850.0,367050.0,51.1115126,15.2962675,0,0.0
20066,wysokie ryzyko,208.99999999999983,208.99999999999991,46.0,0218043,DOLNOŚLĄSKIE,średzki,Środa Śląska,81.64,A,modernizacja_or_new,not_priced_as_integration,0,0.0,329250.0,377850.0,51.2417558,16.5529817,0,0.0
1660,wysokie ryzyko,223.9644061160389,230.0306275887771,2.0,2204011,POMORSKIE,gdański,Pruszcz Gdański,81.6,A,new_siren_likely,new_large_siren,40000,178.6,478600.0,710550.0,54.2586931,18.67139,40000,178.6
22047,wysokie ryzyko,121.38554845408734,79.42440288303095,5.0,0205023,DOLNOŚLĄSKIE,jaworski,Bolków,81.59,A,new_siren_likely,new_large_siren,40000,329.53,297400.0,344350.0,50.93038,16.115907,40000,329.53
2455,wysokie ryzyko,101.10444740322458,98.71668746013783,36.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,81.59,A,modernizacja_or_new,not_priced_as_integration,0,0.0,523400.0,698650.0,54.1516229,19.3583934,0,0.0
28523,wysokie ryzyko,124.05279642286092,123.64890045524692,26.0,2402093,ŚLĄSKIE,bielski,Wilamowice,81.58,A,modernizacja_or_new,not_priced_as_integration,0,0.0,506100.0,230350.0,49.940424,19.0850363,0,0.0
17249,wysokie ryzyko,201.1883678986716,201.1883678986716,44.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,81.57,A,modernizacja_or_new,not_priced_as_integration,0,0.0,289500.0,432550.0,51.719778,15.951488,0,0.0
18650,wysokie ryzyko,143.7823341129933,144.26853211905404,100.0,1407032,MAZOWIECKIE,kozienicki,Gniewoszów,81.54,A,modernizacja_or_new,not_priced_as_integration,0,0.0,693100.0,408050.0,51.5059445,21.7833531,0,0.0
30101,wysokie ryzyko,173.26846197639114,172.99837240383724,22.0,1215052,MAŁOPOLSKIE,suski,Jordanów,81.53,A,new_siren_likely,new_large_siren,40000,230.86,554300.0,201750.0,49.680692,19.7529261,40000,230.86
27383,wysokie ryzyko,175.45172995889698,166.65542527526236,14.0,1213033,MAŁOPOLSKIE,oświęcimski,Chełmek,81.51,A,new_siren_likely,new_large_siren,40000,227.98,516100.0,245650.0,50.0778871,19.2250813,40000,227.98
22102,wysokie ryzyko,743.8493944180227,734.5063090864093,61.0,0215042,DOLNOŚLĄSKIE,oławski,Oława,81.49,A,new_siren_likely,new_large_siren,40000,53.77,383200.0,341950.0,50.9325786,17.3373224,40000,53.77
31319,wysokie ryzyko,58.37498177544922,33.00797768799536,2.0,1217011,MAŁOPOLSKIE,tatrzański,Zakopane,81.47,A,modernizacja_or_new,not_priced_as_integration,0,0.0,568950.0,158400.0,49.2892031,19.948473,0,0.0
13435,wysokie ryzyko,137.4444444444444,137.4444444444444,192.0,1428032,MAZOWIECKIE,sochaczewski,Iłów,81.43,A,modernizacja_or_new,not_priced_as_integration,0,0.0,573650.0,501350.0,52.373134,20.0821836,0,0.0
20798,wysokie ryzyko,153.8959942603527,112.65829185862952,11.0,0226021,DOLNOŚLĄSKIE,złotoryjski,Złotoryja,81.42,A,new_siren_likely,new_large_siren,40000,259.92,283800.0,366950.0,51.128437,15.9091108,40000,259.92
9555,wysokie ryzyko,137.4770574068532,143.92750357269142,12.0,0419013,KUJAWSKO-POMORSKIE,żniński,Barcin,81.38,A,new_siren_likely,new_large_siren,40000,290.96,429550.0,555950.0,52.864476,17.9531808,40000,290.96
2669,wysokie ryzyko,101.00499461305448,99.1458023159944,47.0,2804012,WARMIŃSKO-MAZURSKIE,elbląski,Elbląg,81.38,A,modernizacja_or_new,not_priced_as_integration,0,0.0,525000.0,695550.0,54.1236779,19.3826414,0,0.0
20907,wysokie ryzyko,53.2426547950666,53.2426547950666,5.0,0210042,DOLNOŚLĄSKIE,lubański,Lubań,81.32,A,modernizacja_or_new,not_priced_as_integration,0,0.0,240950.0,364750.0,51.0909124,15.2993445,0,0.0
23408,wysokie ryzyko,1562.9305813506603,1561.5292137094227,198.0,1609052,OPOLSKIE,opolski,Łubniany,81.26,A,new_siren_likely,new_large_siren,40000,25.59,425600.0,317100.0,50.7161129,17.9458016,40000,25.59
20637,wysokie ryzyko,60.834912796377374,60.83491279637738,9.0,0220042,DOLNOŚLĄSKIE,trzebnicki,Wisznia Mała,81.25,A,modernizacja_or_new,not_priced_as_integration,0,0.0,363600.0,369200.0,51.1732495,17.0481968,0,0.0
17231,wysokie ryzyko,87.96554151921566,87.96554151921566,7.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,81.23,A,modernizacja_or_new,not_priced_as_integration,0,0.0,293950.0,432950.0,51.725024,16.0156019,0,0.0
15193,wysokie ryzyko,223.02862746675848,219.37845135015476,10.0,1005011,ŁÓDZKIE,łowicki,Łowicz,81.22,A,new_siren_likely,new_large_siren,40000,179.35,562500.0,471650.0,52.1074539,19.912878,40000,179.35
19872,wysokie ryzyko,160.31225724485958,163.93892695018673,42.0,0209042,DOLNOŚLĄSKIE,legnicki,Kunice,81.22,A,modernizacja_or_new,not_priced_as_integration,0,0.0,308600.0,380450.0,51.2585584,16.2559998,0,0.0
20750,wysokie ryzyko,672.9573687884707,842.2114379769189,7.0,0264011,DOLNOŚLĄSKIE,Wrocław,Wrocław,81.2,A,new_siren_likely,new_large_siren,40000,59.44,353350.0,367350.0,51.1540819,16.9023818,40000,59.44
20879,wysokie ryzyko,276.7806356826412,120.9868345439854,2.0,0264011,DOLNOŚLĄSKIE,Wrocław,Wrocław,81.2,A,new_siren_likely,new_large_siren,40000,144.52,365100.0,365450.0,51.1398935,17.0710546,40000,144.52
20793,wysokie ryzyko,247.8327534550357,256.1898650319883,1.0,0264011,DOLNOŚLĄSKIE,Wrocław,Wrocław,81.2,A,new_siren_likely,new_large_siren,40000,161.4,363250.0,367050.0,51.153838,17.0440096,40000,161.4
21166,wysokie ryzyko,174.75788647023225,122.42403263079729,1.0,0264011,DOLNOŚLĄSKIE,Wrocław,Wrocław,81.2,A,new_siren_likely,new_large_siren,40000,228.89,367850.0,361250.0,51.1027768,17.1118942,40000,228.89
20846,wysokie ryzyko,168.1808729792774,143.7328005775534,3.0,0264011,DOLNOŚLĄSKIE,Wrocław,Wrocław,81.2,A,new_siren_likely,new_large_siren,40000,237.84,359500.0,366050.0,51.1439396,16.9907972,40000,237.84
13742,wysokie ryzyko,90.1858300303114,66.57793524545043,37.0,3021103,WIELKOPOLSKIE,poznański,Mosina,81.2,A,modernizacja_or_new,not_priced_as_integration,0,0.0,357400.0,496150.0,52.3127883,16.9074577,0,0.0
17350,wysokie ryzyko,225.7525311992473,225.90627447096472,71.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,81.15,A,modernizacja_or_new,not_priced_as_integration,0,0.0,297750.0,430450.0,51.7039523,16.072014,0,0.0
15618,wysokie ryzyko,639.9129898134196,641.8712169355746,69.0,1417043,MAZOWIECKIE,otwocki,Karczew,81.14,A,new_siren_likely,new_large_siren,40000,62.51,652100.0,467950.0,52.0568157,21.2191791,40000,62.51
28495,wysokie ryzyko,383.0942582827571,392.0124941701215,118.0,2402093,ŚLĄSKIE,bielski,Wilamowice,81.12,A,modernizacja_or_new,not_priced_as_integration,0,0.0,507450.0,230550.0,49.942208,19.1038597,0,0.0
18322,wysokie ryzyko,441.78364980153424,402.7073894063408,9.0,0616011,LUBELSKIE,rycki,Dęblin,81.1,A,new_siren_likely,new_large_siren,40000,90.54,696050.0,414550.0,51.5633206,21.8294401,40000,90.54
17308,wysokie ryzyko,119.26394271262365,119.26394271262365,32.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,81.08,A,modernizacja_or_new,not_priced_as_integration,0,0.0,295000.0,431250.0,51.7101396,16.0317887,0,0.0
20170,wysokie ryzyko,260.92683209154274,265.22222915076935,80.0,0209042,DOLNOŚLĄSKIE,legnicki,Kunice,81.05,A,modernizacja_or_new,not_priced_as_integration,0,0.0,312300.0,375600.0,51.2162123,16.3115243,0,0.0
27164,wysokie ryzyko,152.0972093079555,151.71588412840688,14.0,1213033,MAŁOPOLSKIE,oświęcimski,Chełmek,81.01,A,new_siren_likely,new_large_siren,40000,262.99,517350.0,249350.0,50.111139,19.2427245,40000,262.99
20298,wysokie ryzyko,103.06414735791844,107.97717231528748,31.0,0218033,DOLNOŚLĄSKIE,średzki,Miękinia,80.97,A,modernizacja_or_new,not_priced_as_integration,0,0.0,349000.0,374750.0,51.2194649,16.8370956,0,0.0
17743,wysokie ryzyko,391.71444720370624,391.7144472037062,22.0,0203052,DOLNOŚLĄSKIE,głogowski,Pęcław,80.96,A,new_siren_likely,new_large_siren,40000,102.12,309150.0,423550.0,51.6459597,16.2406123,40000,102.12
31321,wysokie ryzyko,104.32183823012862,132.54677163125734,9.0,1217011,MAŁOPOLSKIE,tatrzański,Zakopane,80.95,A,new_siren_likely,new_large_siren,40000,383.43,570800.0,158150.0,49.2867423,19.9738734,40000,383.43
345,wysokie ryzyko,70.67689264547748,67.79396696455784,8.0,2211052,POMORSKIE,pucki,Kosakowo,80.95,A,modernizacja_or_new,not_priced_as_integration,0,0.0,467550.0,752050.0,54.6311799,18.4971667,0,0.0
19722,wysokie ryzyko,1605.133777410201,1612.4661019568696,555.0,0209042,DOLNOŚLĄSKIE,legnicki,Kunice,80.94,A,modernizacja_or_new,not_priced_as_integration,0,0.0,310700.0,380650.0,51.2610568,16.285964,0,0.0
23581,wysokie ryzyko,314.5922520669326,314.5922520669326,27.0,2404042,ŚLĄSKIE,częstochowski,Kamienica Polska,80.94,A,new_siren_likely,new_large_siren,40000,127.15,513500.0,313950.0,50.6923858,19.1911874,40000,127.15
27253,wysokie ryzyko,775.562207683805,728.762337724533,74.0,1213033,MAŁOPOLSKIE,oświęcimski,Chełmek,80.89,A,new_siren_likely,new_large_siren,40000,51.58,517000.0,247050.0,50.0904571,19.2377256,40000,51.58
17301,wysokie ryzyko,101.96344553388604,101.96344553388604,14.0,0203042,DOLNOŚLĄSKIE,głogowski,Kotla,80.85,A,new_siren_likely,new_large_siren,40000,392.3,292700.0,431750.0,51.713785,15.9982382,40000,392.3
15146,niskie ryzyko,68.4571799238089,68.23390738812483,1.0,1405043,MAZOWIECKIE,grodziski,Grodzisk Mazowiecki,80.82,A,modernizacja_or_new,not_priced_as_integration,0,0.0,613850.0,472150.0,52.1037586,20.662801,0,0.0
12442,wysokie ryzyko,519.6978295582759,519.7324632789424,262.0,1408032,MAZOWIECKIE,legionowski,Nieporęt,80.81,A,modernizacja_or_new,not_priced_as_integration,0,0.0,640950.0,513550.0,52.4695913,21.0756729,0,0.0
20474,wysokie ryzyko,137.71299314861452,137.71299314861452,29.0,0209082,DOLNOŚLĄSKIE,legnicki,Ruja,80.71,A,modernizacja_or_new,not_priced_as_integration,0,0.0,316250.0,371950.0,51.1847011,16.369906,0,0.0
16060,wysokie ryzyko,135.68186990123831,135.68186990123831,23.0,0802052,LUBUSKIE,krośnieński,Gubin,80.67,A,new_siren_likely,new_large_siren,40000,294.81,205250.0,459850.0,51.9266964,14.7112687,40000,294.81
