teryt_woj,wojewodztwo,teryt_pow,powiat,teryt_gmi,gmina,risk_class,pop_night_total,pop_day_total,pop_night_ge65,pop_day_ge65,pop_night_outside,pop_day_outside,pct_ge65_of_total,pct_outside_ge65_of_total
18,PODKARPACKIE,1807,krośnieński,1807033,Iwonicz-Zdrój,wysokie ryzyko,17.80897004178794,13.265967922443464,17.80897004178794,13.265967922443464,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1807,krośnieński,1807102,Jaśliska,niskie ryzyko,41.9601458422941,43.51388898145088,37.2906138159862,38.97504301854324,4.669532026307897,4.538845962907647,88.87,11.13
18,PODKARPACKIE,1807,krośnieński,1807102,Jaśliska,wysokie ryzyko,59.708589676054295,58.53453605451648,59.708589676054295,58.53453605451648,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1807,krośnieński,1807043,Jedlicze,niskie ryzyko,177.70052012837564,161.45596539212872,163.81408783408074,147.5695330978338,13.886432294294918,13.886432294294918,92.19,7.81
18,PODKARPACKIE,1807,krośnieński,1807043,Jedlicze,wysokie ryzyko,183.12189170093365,171.91433274466186,165.28348953043215,154.24761362094603,17.838402170501503,17.666719123715826,90.26,9.74
18,PODKARPACKIE,1807,krośnieński,1807052,Korczyna,niskie ryzyko,94.4835507861791,105.6178588174786,73.31660377682667,85.45612000077334,21.16694700935243,20.16173881670525,77.6,22.4
18,PODKARPACKIE,1807,krośnieński,1807062,Krościenko Wyżne,niskie ryzyko,262.61211269968567,246.4081911995246,194.65923956725703,182.96879951523576,67.95287313242868,63.43939168428882,74.12,25.88
18,PODKARPACKIE,1807,krośnieński,1807062,Krościenko Wyżne,wysokie ryzyko,110.09139885561018,92.9014297403605,80.99669847685087,65.44350669968217,29.094700378759313,27.457923040678324,73.57,26.43
18,PODKARPACKIE,1807,krośnieński,1807072,Miejsce Piastowe,niskie ryzyko,217.69460093772696,201.9397125764224,212.3036361170122,196.5487477557076,5.390964820714782,5.390964820714782,97.52,2.48
18,PODKARPACKIE,1807,krośnieński,1807072,Miejsce Piastowe,wysokie ryzyko,136.5164643554706,114.57352839248306,136.5164643554706,114.57352839248306,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1807,krośnieński,1807083,Rymanów,niskie ryzyko,253.61103693475263,248.19500035337137,245.0612202413,239.76619059035335,8.549816693452636,8.428809763017975,96.63,3.37
18,PODKARPACKIE,1807,krośnieński,1807083,Rymanów,wysokie ryzyko,57.83272428814308,57.83272428814308,57.83272428814308,57.83272428814308,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1807,krośnieński,1807092,Wojaszówka,niskie ryzyko,335.6063831651623,334.178713731237,231.16636399406207,229.73869456013676,104.44001917110025,104.44001917110025,68.88,31.12
18,PODKARPACKIE,1807,krośnieński,1807092,Wojaszówka,wysokie ryzyko,136.17290247963157,136.1099425932615,77.45377184562457,77.39081195925455,58.719130634006966,58.719130634006966,56.88,43.12
18,PODKARPACKIE,1821,leski,1821012,Baligród,niskie ryzyko,77.30264276726913,73.78368987348315,47.20888291387071,43.88739925189637,30.093759853398417,29.89629062158678,61.07,38.93
18,PODKARPACKIE,1821,leski,1821012,Baligród,wysokie ryzyko,12.32566004384292,12.32566004384292,2.7192924959553455,2.7192924959553455,9.606367547887574,9.606367547887574,22.06,77.94
18,PODKARPACKIE,1821,leski,1821022,Cisna,niskie ryzyko,8.681259301146408,5.007191796592021,6.431299749675616,2.7572322451212306,2.2499595514707913,2.2499595514707913,74.08,25.92
18,PODKARPACKIE,1821,leski,1821022,Cisna,wysokie ryzyko,34.32284073774611,24.633524333197975,29.588701450077735,21.1128047473607,4.734139287668378,3.5207195858372775,86.21,13.79
18,PODKARPACKIE,1821,leski,1821033,Lesko,niskie ryzyko,1071.9568713583865,1006.2613233233476,818.1975597490385,766.8091993547841,253.7593116093477,239.45212396856363,76.33,23.67
18,PODKARPACKIE,1821,leski,1821033,Lesko,wysokie ryzyko,1761.4313383052224,1860.3087351175377,1559.607649578963,1662.113181055209,201.82368872625955,198.19555406232857,88.54,11.46
18,PODKARPACKIE,1821,leski,1821042,Olszanica,niskie ryzyko,381.0279798679405,344.0311789152397,322.0436816551245,285.6809989550686,58.984298212815986,58.35017996017109,84.52,15.48
18,PODKARPACKIE,1821,leski,1821042,Olszanica,wysokie ryzyko,493.98355032667536,561.808121260526,467.2933768682741,537.036352241844,26.690173458401265,24.771769018681983,94.6,5.4
18,PODKARPACKIE,1821,leski,1821052,Solina,niskie ryzyko,331.84522646206267,346.2743319327641,293.19025334130964,307.63461213692807,38.65497312075302,38.639719795836015,88.35,11.65
18,PODKARPACKIE,1821,leski,1821052,Solina,wysokie ryzyko,550.120822659868,534.3442437352226,497.5270939587458,481.75051503410026,52.59372870112228,52.59372870112228,90.44,9.56
18,PODKARPACKIE,1808,leżajski,1808022,Grodzisko Dolne,niskie ryzyko,78.4043715062948,78.4043715062948,57.340749172729744,57.340749172729744,21.063622333565043,21.063622333565043,73.13,26.87
18,PODKARPACKIE,1808,leżajski,1808022,Grodzisko Dolne,wysokie ryzyko,32.87913267473087,32.87913267473087,32.87913267473087,32.87913267473087,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1808,leżajski,1808032,Kuryłówka,niskie ryzyko,272.3951200692102,259.43119301224664,157.50418988631,145.24963400581655,114.8909301829001,114.18155900643,57.82,42.18
18,PODKARPACKIE,1808,leżajski,1808032,Kuryłówka,wysokie ryzyko,395.87672293367416,384.3732027921112,203.21029808858583,187.4494746036506,192.6664248450883,196.9237281884606,51.33,48.67
18,PODKARPACKIE,1808,leżajski,1808042,Leżajsk,niskie ryzyko,1785.434409793611,1824.2707977244995,1272.8077783137196,1311.9078485105929,512.6266314798916,512.3629492139073,71.29,28.71
18,PODKARPACKIE,1808,leżajski,1808011,Leżajsk,niskie ryzyko,506.7023662235212,502.380145109243,433.0612895482843,428.78475586837453,73.6410766752369,73.59538924086846,85.47,14.53
18,PODKARPACKIE,1808,leżajski,1808011,Leżajsk,wysokie ryzyko,618.5756332387566,615.9124181944824,521.8971499426148,520.0486447222256,96.67848329614183,95.86377347225675,84.37,15.63
18,PODKARPACKIE,1808,leżajski,1808042,Leżajsk,wysokie ryzyko,2437.3970862541023,2403.1503908818904,1759.9079275704344,1722.2547027336238,677.4891586836677,680.8956881482663,72.2,27.8
18,PODKARPACKIE,1808,leżajski,1808053,Nowa Sarzyna,niskie ryzyko,936.784179643879,1020.4855990553428,806.4644979558519,885.8682443151472,130.31968168802717,134.6173547401957,86.09,13.91
18,PODKARPACKIE,1808,leżajski,1808053,Nowa Sarzyna,wysokie ryzyko,1584.040392482876,1547.6096632936965,1370.1116066755808,1333.993328921492,213.92878580729504,213.61633437220416,86.49,13.51
18,PODKARPACKIE,1809,lubaczowski,1809011,Lubaczów,niskie ryzyko,61.49611011643711,47.78208422822419,40.50160535504758,41.974705930020185,20.994504761389525,5.807378298204008,65.86,34.14
18,PODKARPACKIE,1809,lubaczowski,1809042,Lubaczów,niskie ryzyko,62.16132271500699,61.99045245590381,22.45728809019404,22.292021299563107,39.70403462481295,39.6984311563407,36.13,63.87
18,PODKARPACKIE,1809,lubaczowski,1809011,Lubaczów,wysokie ryzyko,20.02115721541498,2.2793716102671837,20.02115721541498,2.2793716102671837,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1809,lubaczowski,1809053,Narol,niskie ryzyko,53.67226728283352,55.27896213407178,38.164152842295344,39.7708476935336,15.50811444053818,15.50811444053818,71.11,28.89
18,PODKARPACKIE,1809,lubaczowski,1809053,Narol,wysokie ryzyko,37.57019298948444,35.799711253198694,37.57019298948444,35.799711253198694,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1809,lubaczowski,1809072,Stary Dzików,niskie ryzyko,8.39736627360918,28.10600021438688,7.965412086932009,27.674046027709707,0.4319541866771706,0.4319541866771705,94.86,5.14
18,PODKARPACKIE,1809,lubaczowski,1809082,Wielkie Oczy,niskie ryzyko,7.739541007588919,7.739541007588919,7.739541007588919,7.739541007588919,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1811,mielecki,1811022,Borowa,niskie ryzyko,2475.40976661424,2415.4921804136925,1924.964022268561,1862.9087489018416,550.4457443456795,552.5834315118507,77.76,22.24
18,PODKARPACKIE,1811,mielecki,1811022,Borowa,wysokie ryzyko,2836.83454480696,2892.9108728443784,2519.7323429931166,2557.929012078125,317.1022018138432,334.9818607662529,88.82,11.18
18,PODKARPACKIE,1811,mielecki,1811032,Czermin,niskie ryzyko,3019.7228862855354,3061.5061047241543,2208.703709420579,2232.4855805993866,811.0191768649565,829.0205241247677,73.14,26.86
18,PODKARPACKIE,1811,mielecki,1811032,Czermin,wysokie ryzyko,3193.09138919283,3150.7619543767187,2636.0365544531614,2605.4598740848423,557.0548347396682,545.3020802918762,82.55,17.45
18,PODKARPACKIE,1811,mielecki,1811042,Gawłuszowice,niskie ryzyko,1318.688654889197,1294.963512499236,1167.0126474365095,1143.2875050465482,151.67600745268777,151.67600745268777,88.5,11.5
18,PODKARPACKIE,1811,mielecki,1811042,Gawłuszowice,wysokie ryzyko,1408.721760463599,1434.5075084755977,1203.0325761919703,1228.818324203969,205.6891842716287,205.6891842716287,85.4,14.6
18,PODKARPACKIE,1811,mielecki,1811052,Mielec,niskie ryzyko,4112.549829292462,4046.383962765841,3648.578600611078,3580.7041222780904,463.97122868138393,465.6798404877504,88.72,11.28
18,PODKARPACKIE,1811,mielecki,1811011,Mielec,niskie ryzyko,894.1912877651406,914.8418983570956,820.8891029994832,838.0103669407594,73.30218476565746,76.83153141633618,91.8,8.2
18,PODKARPACKIE,1811,mielecki,1811052,Mielec,wysokie ryzyko,4697.752230809764,4698.628725488611,4359.028302331085,4360.80745153091,338.72392847867917,337.8212739577013,92.79,7.21
18,PODKARPACKIE,1811,mielecki,1811011,Mielec,wysokie ryzyko,1599.8437135344543,1613.8662370323786,1557.201182604686,1570.5373554037092,42.64253092976849,43.32888162866957,97.33,2.67
18,PODKARPACKIE,1811,mielecki,1811062,Padew Narodowa,niskie ryzyko,1754.532092852794,1766.189215442067,1347.9726613752966,1354.611473245821,406.5594314774976,411.5777421962465,76.83,23.17
18,PODKARPACKIE,1811,mielecki,1811062,Padew Narodowa,wysokie ryzyko,3408.750311116303,3395.11189451606,2798.385947818468,2791.240368147057,610.3643632978349,603.8715263690036,82.09,17.91
18,PODKARPACKIE,1811,mielecki,1811073,Przecław,niskie ryzyko,198.37381855928595,196.80043802664545,146.2303159452096,143.67332962007666,52.143502614076326,53.12710840656878,73.71,26.29
18,PODKARPACKIE,1811,mielecki,1811073,Przecław,wysokie ryzyko,98.95449288685944,98.88054275351256,62.052006287588526,61.978056154241635,36.90248659927092,36.90248659927092,62.71,37.29
18,PODKARPACKIE,1811,mielecki,1811092,Tuszów Narodowy,niskie ryzyko,3430.468249772747,3516.179740583246,3081.7822492327477,3172.82787481301,348.6860005399992,343.3518657702358,89.84,10.16
18,PODKARPACKIE,1811,mielecki,1811092,Tuszów Narodowy,wysokie ryzyko,3264.6222089572752,3195.576495013881,3043.742117142647,2974.7469757111103,220.88009181462812,220.82951930277088,93.23,6.77
18,PODKARPACKIE,1811,mielecki,1811102,Wadowice Górne,niskie ryzyko,1509.8685477235765,1499.6782554261506,1261.6347681589257,1252.0861562260102,248.23377956465063,247.5920992001402,83.56,16.44
18,PODKARPACKIE,1811,mielecki,1811102,Wadowice Górne,wysokie ryzyko,1312.4399717824144,1301.9243529234554,1011.9800491421964,1006.0829942221148,300.4599226402182,295.8413587013406,77.11,22.89
18,PODKARPACKIE,1812,niżański,1812012,Harasiuki,niskie ryzyko,13.771960759257194,13.771960759257194,9.1325002619028,9.1325002619028,4.639460497354396,4.639460497354396,66.31,33.69
18,PODKARPACKIE,1812,niżański,1812022,Jarocin,niskie ryzyko,13.709695483717985,13.709695483717985,0.0,0.0,13.709695483717985,13.709695483717985,0.0,100.0
18,PODKARPACKIE,1812,niżański,1812022,Jarocin,wysokie ryzyko,5.326217438975095,4.963691456108062,0.0,0.0,5.326217438975095,4.963691456108062,0.0,100.0
18,PODKARPACKIE,1812,niżański,1812032,Jeżowe,niskie ryzyko,15.576601883822084,15.576601883822084,8.463093729789845,8.463093729789845,7.113508154032239,7.113508154032239,54.33,45.67
18,PODKARPACKIE,1812,niżański,1812042,Krzeszów,niskie ryzyko,451.1531819107117,428.712331780699,376.04680104920834,346.8723447162969,75.10638086150334,81.83998706440218,83.35,16.65
18,PODKARPACKIE,1812,niżański,1812042,Krzeszów,wysokie ryzyko,371.8077187960323,333.8566188632789,301.6582413162856,264.1894192448876,70.14947747974672,69.66719961839136,81.13,18.87
18,PODKARPACKIE,1812,niżański,1812053,Nisko,niskie ryzyko,2240.45295017126,2247.102479535319,1177.544357370658,1169.894337145632,1062.9085928006027,1077.208142389687,52.56,47.44
18,PODKARPACKIE,1812,niżański,1812053,Nisko,wysokie ryzyko,3130.2835490316365,2995.5298733462205,1946.1274580116503,1832.5582294840087,1184.1560910199858,1162.9716438622115,62.17,37.83
18,PODKARPACKIE,1812,niżański,1812063,Rudnik nad Sanem,niskie ryzyko,532.4904730915979,510.332368429625,418.71635525431896,402.5583603390586,113.77411783727908,107.77400809056635,78.63,21.37
18,PODKARPACKIE,1812,niżański,1812063,Rudnik nad Sanem,wysokie ryzyko,686.9138146014276,630.9631161677207,586.2726726141375,535.2578556359921,100.64114198728998,95.70526053172868,85.35,14.65
18,PODKARPACKIE,1812,niżański,1812073,Ulanów,niskie ryzyko,476.8903814425836,448.2901965147586,429.7862182632246,401.6326048339214,47.10416317935885,46.65759168083717,90.12,9.88
18,PODKARPACKIE,1812,niżański,1812073,Ulanów,wysokie ryzyko,312.26827606701715,298.7530568286525,296.91059951728414,283.3953802789195,15.357676549733007,15.357676549733007,95.08,4.92
18,PODKARPACKIE,1813,przemyski,1813013,Bircza,niskie ryzyko,235.13431061987785,229.53079886713465,126.2405718373523,118.69469741581555,108.89373878252552,110.83610145131904,53.69,46.31
18,PODKARPACKIE,1813,przemyski,1813013,Bircza,wysokie ryzyko,111.59815834029354,127.9482807489846,81.68810102642394,98.038223435115,29.9100573138696,29.910057313869604,73.2,26.8
18,PODKARPACKIE,1813,przemyski,1813023,Dubiecko,niskie ryzyko,981.7861984266596,959.8599146014624,825.9971217832838,805.0670530455756,155.7890766433758,154.7928615558868,84.13,15.87
18,PODKARPACKIE,1813,przemyski,1813023,Dubiecko,wysokie ryzyko,813.9381798668103,809.7032225982196,672.2935245479387,667.1929400268199,141.64465531887163,142.51028257139964,82.6,17.4
18,PODKARPACKIE,1813,przemyski,1813032,Fredropol,niskie ryzyko,131.1073897767401,155.03356739838867,30.10402308161062,31.144508572332544,101.00336669512949,123.88905882605611,22.96,77.04
18,PODKARPACKIE,1813,przemyski,1813032,Fredropol,wysokie ryzyko,15.256299159828767,14.625322766569203,10.415890790736508,9.84990573644629,4.840408369092259,4.775417030122915,68.27,31.73
18,PODKARPACKIE,1813,przemyski,1813042,Krasiczyn,niskie ryzyko,390.06580356599704,355.73908116017975,240.1366389928588,207.51180881868035,149.9291645731382,148.2272723414994,61.56,38.44
18,PODKARPACKIE,1813,przemyski,1813042,Krasiczyn,wysokie ryzyko,316.7013118831501,307.94081296015815,202.6963202208912,192.7017591423049,114.0049916622589,115.23905381785328,64.0,36.0
18,PODKARPACKIE,1813,przemyski,1813052,Krzywcza,niskie ryzyko,592.0199227500984,591.6720953954969,373.0685075955837,375.9248574993264,218.9514151545147,215.74723789617053,63.02,36.98
18,PODKARPACKIE,1813,przemyski,1813052,Krzywcza,wysokie ryzyko,544.5740582128624,553.7029084937549,364.4334619011467,369.38840900749415,180.14059631171568,184.31449948626084,66.92,33.08
18,PODKARPACKIE,1813,przemyski,1813062,Medyka,niskie ryzyko,1703.374212448753,1684.0099402909786,1290.3933499697418,1268.2140125839885,412.9808624790113,415.7959277069901,75.76,24.24
18,PODKARPACKIE,1813,przemyski,1813062,Medyka,wysokie ryzyko,2147.853105936545,2160.652343253728,1670.1190754487473,1658.0247276540863,477.7340304877977,502.6276155996416,77.76,22.24
18,PODKARPACKIE,1813,przemyski,1813072,Orły,niskie ryzyko,33.44018188947472,29.80310386103023,33.44018188947472,29.80310386103023,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1813,przemyski,1813072,Orły,wysokie ryzyko,13.100160816542372,16.154421362980138,13.100160816542372,16.154421362980138,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1813,przemyski,1813082,Przemyśl,niskie ryzyko,986.316703441006,1055.3882118157585,96.89672262303972,96.8859301804336,889.4199808179663,958.502281635325,9.82,90.18
18,PODKARPACKIE,1813,przemyski,1813082,Przemyśl,wysokie ryzyko,949.0359576720956,940.6323130423876,67.42196775445754,67.15271740805919,881.6139899176379,873.4795956343283,7.1,92.9
18,PODKARPACKIE,1813,przemyski,1813092,Stubno,niskie ryzyko,1052.9336643123995,1038.0982476640772,660.1182274123228,642.5797883012044,392.8154369000767,395.5184593628729,62.69,37.31
18,PODKARPACKIE,1813,przemyski,1813092,Stubno,wysokie ryzyko,1421.6304013080285,1391.7837592949809,1016.690616679766,988.0741812860174,404.9397846282624,403.70957800896326,71.52,28.48
18,PODKARPACKIE,1813,przemyski,1813102,Żurawica,niskie ryzyko,1435.952711319636,1428.136898608671,1081.3773067915618,1093.6739595660003,354.57540452807444,334.46293904267037,75.31,24.69
18,PODKARPACKIE,1813,przemyski,1813102,Żurawica,wysokie ryzyko,1113.4293432821753,1090.699880050241,971.5447083182798,962.3870042366476,141.88463496389537,128.3128758135934,87.26,12.74
18,PODKARPACKIE,1814,przeworski,1814043,Jawornik Polski,niskie ryzyko,3.027857785730837,3.027857785730836,3.027857785730837,3.027857785730836,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1814,przeworski,1814053,Kańczuga,niskie ryzyko,23.740615753219448,23.740615753219448,23.383893393348178,23.383893393348178,0.3567223598712747,0.3567223598712749,98.5,1.5
18,PODKARPACKIE,1814,przeworski,1814011,Przeworsk,niskie ryzyko,835.4467000594461,695.5436565242453,827.02629108216,691.477226921823,8.420408977286012,4.066429602422338,98.99,1.01
18,PODKARPACKIE,1814,przeworski,1814062,Przeworsk,niskie ryzyko,374.5449098763537,371.183235381872,137.36358009730787,131.63333670084012,237.18132977904585,239.5498986810319,36.67,63.33
18,PODKARPACKIE,1814,przeworski,1814011,Przeworsk,wysokie ryzyko,924.0490594957928,989.5335594499178,902.9209182062344,966.4774301943536,21.128141289558293,23.05612925556415,97.71,2.29
18,PODKARPACKIE,1814,przeworski,1814062,Przeworsk,wysokie ryzyko,146.00620639044232,140.67370461014156,105.4949585389925,101.5436922752296,40.5112478514498,39.13001233491194,72.25,27.75
18,PODKARPACKIE,1814,przeworski,1814073,Sieniawa,niskie ryzyko,457.4740481879664,440.0232658457896,339.48840982095453,318.2732877727564,117.98563836701187,121.7499780730332,74.21,25.79
18,PODKARPACKIE,1814,przeworski,1814073,Sieniawa,wysokie ryzyko,867.0312376332089,838.1489957590095,779.2844811177929,754.4610194440254,87.74675651541602,83.68797631498411,89.88,10.12
18,PODKARPACKIE,1814,przeworski,1814082,Tryńcza,niskie ryzyko,1446.9106000997135,1387.5829514617153,87.95503140855725,87.91174935956728,1358.9555686911565,1299.671202102148,6.08,93.92
18,PODKARPACKIE,1814,przeworski,1814082,Tryńcza,wysokie ryzyko,1290.9103538913762,1408.1262098661362,56.74653395651788,56.631909013472715,1234.1638199348583,1351.4943008526634,4.4,95.6
18,PODKARPACKIE,1814,przeworski,1814092,Zarzecze,niskie ryzyko,154.70291631578618,138.25135517025274,154.70291631578618,138.25135517025274,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1814,przeworski,1814092,Zarzecze,wysokie ryzyko,14.865425241789689,12.763823791749584,14.865425241789689,12.763823791749584,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815022,Ostrów,niskie ryzyko,424.8997225072107,414.26680952084274,423.1182109049197,412.4852979185517,1.7815116022910855,1.7815116022910855,99.58,0.42
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815022,Ostrów,wysokie ryzyko,130.82729623060692,124.42926982701633,130.82729623060692,124.42926982701633,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815033,Ropczyce,niskie ryzyko,760.36094690334,750.8584029048271,757.744892930728,748.3721978572871,2.6160539726119394,2.486205047539953,99.66,0.34
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815033,Ropczyce,wysokie ryzyko,835.7189926649105,887.9234912698273,835.7189926649105,880.2117423816724,0.0,7.711748888154919,100.0,0.0
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815043,Sędziszów Małopolski,niskie ryzyko,0.1936398375065855,0.1936398375065856,0.1936398375065855,0.1936398375065856,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815052,Wielopole Skrzyńskie,niskie ryzyko,100.7256311064188,100.56942518328286,94.98225182881237,94.8260459056764,5.7433792776064445,5.7433792776064445,94.3,5.7
18,PODKARPACKIE,1815,ropczycko-sędziszowski,1815052,Wielopole Skrzyńskie,wysokie ryzyko,9.417944379024204,9.250014281799247,9.417944379024204,9.250014281799247,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1816,rzeszowski,1816033,Boguchwała,niskie ryzyko,67.7547810600348,65.70177611952363,42.05324975575253,41.2701878920701,25.701531304282273,24.431588227453524,62.07,37.93
18,PODKARPACKIE,1816,rzeszowski,1816033,Boguchwała,wysokie ryzyko,5.2747359020451,5.2747359020451,5.2747359020451,5.2747359020451,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1816,rzeszowski,1816023,Błażowa,niskie ryzyko,24.816236356046712,24.809850637445972,16.208154873902913,16.201769155302173,8.608081482143797,8.608081482143797,65.31,34.69
18,PODKARPACKIE,1816,rzeszowski,1816011,Dynów,niskie ryzyko,514.3839555215459,531.6934465883744,488.76433195249047,506.4644062174677,25.619623569055346,25.22904037090665,95.02,4.98
18,PODKARPACKIE,1816,rzeszowski,1816052,Dynów,niskie ryzyko,649.5125851273792,656.522687164982,633.5070864467037,640.5171884843065,16.00549868067552,16.00549868067552,97.54,2.46
18,PODKARPACKIE,1816,rzeszowski,1816011,Dynów,wysokie ryzyko,561.887194829103,564.2459862312335,547.9983233652227,554.2021807270911,13.88887146388025,10.043805504142371,97.53,2.47
18,PODKARPACKIE,1816,rzeszowski,1816052,Dynów,wysokie ryzyko,384.8251557343573,379.374651908842,377.8690211547623,372.41851732924704,6.956134579594972,6.9561345795949725,98.19,1.81
18,PODKARPACKIE,1816,rzeszowski,1816063,Głogów Małopolski,niskie ryzyko,26.30523391562207,38.71410156647181,13.6570239790635,13.6570239790635,12.64820993655857,25.05707758740831,51.92,48.08
18,PODKARPACKIE,1816,rzeszowski,1816102,Lubenia,niskie ryzyko,24.45423589434784,23.128186446099555,24.45423589434784,23.128186446099555,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1816,rzeszowski,1816102,Lubenia,wysokie ryzyko,0.5260013749518615,9.554644977170186,0.5260013749518615,9.554644977170186,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1816,rzeszowski,1816113,Sokołów Małopolski,niskie ryzyko,275.09567655877396,271.91566038403425,218.46455691324,215.28454073850023,56.63111964553398,56.63111964553398,79.41,20.59
18,PODKARPACKIE,1816,rzeszowski,1816113,Sokołów Małopolski,wysokie ryzyko,109.34294967676765,109.34294967676765,52.07139624657395,52.07139624657395,57.27155343019368,57.27155343019368,47.62,52.38
18,PODKARPACKIE,1816,rzeszowski,1816132,Trzebownisko,niskie ryzyko,1396.9290615758716,1289.450479602404,1136.9407042066146,1026.4865588926891,259.98835736925713,262.9639207097149,81.39,18.61
18,PODKARPACKIE,1816,rzeszowski,1816132,Trzebownisko,wysokie ryzyko,956.2618322208306,908.5220977206568,910.4867702632162,864.7297329523713,45.77506195761444,43.7923647682855,95.21,4.79
18,PODKARPACKIE,1816,rzeszowski,1816143,Tyczyn,niskie ryzyko,11.756075617322962,11.5197453116312,3.6357380897768303,3.3994077840850707,8.12033752754613,8.12033752754613,30.93,69.07
18,PODKARPACKIE,1816,rzeszowski,1816143,Tyczyn,wysokie ryzyko,16.294389488693668,15.34789241527235,5.233489931869905,5.233489931869905,11.06089955682376,10.114402483402444,32.12,67.88
18,PODKARPACKIE,1816,rzeszowski,1816122,Świlcza,niskie ryzyko,1.1344839656949222,1.1344839656949222,1.1344839656949222,1.1344839656949222,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1817,sanocki,1817022,Besko,niskie ryzyko,605.6718131550972,757.0646148410356,567.0121006756343,719.1046363073943,38.65971247946281,37.95997853364119,93.62,6.38
18,PODKARPACKIE,1817,sanocki,1817022,Besko,wysokie ryzyko,1563.988651729078,1516.197025437116,1510.1471841473335,1467.963616471238,53.841467581744624,48.23340896587827,96.56,3.44
18,PODKARPACKIE,1817,sanocki,1817032,Bukowsko,niskie ryzyko,14.99017083796936,14.99017083796936,14.99017083796936,14.99017083796936,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1817,sanocki,1817032,Bukowsko,wysokie ryzyko,9.05723698009846,9.057236980098455,0.0,0.0,9.05723698009846,9.057236980098455,0.0,100.0
18,PODKARPACKIE,1817,sanocki,1817042,Komańcza,niskie ryzyko,174.04325064936765,170.86594857136083,101.7842012380484,99.02032245909908,72.25904941131927,71.84562611226181,58.48,41.52
18,PODKARPACKIE,1817,sanocki,1817042,Komańcza,wysokie ryzyko,72.9014734439198,72.75899562485566,60.6683150663996,60.52583724733547,12.233158377520194,12.233158377520196,83.22,16.78
18,PODKARPACKIE,1817,sanocki,1817011,Sanok,niskie ryzyko,5981.345217747846,5870.336930770993,5785.479604035547,5676.180958239777,195.86561371229817,194.1559725312155,96.73,3.27
18,PODKARPACKIE,1817,sanocki,1817052,Sanok,niskie ryzyko,1163.1533574662053,1121.103426285356,887.1500885267039,847.777911020559,276.0032689395016,273.3255152647971,76.27,23.73
18,PODKARPACKIE,1817,sanocki,1817011,Sanok,wysokie ryzyko,17185.698845403655,17579.05258577725,17167.0889632915,17565.051470564293,18.60988211215283,14.001115212956698,99.89,0.11
18,PODKARPACKIE,1817,sanocki,1817052,Sanok,wysokie ryzyko,799.8324296615576,834.8576761813736,635.4493092911123,663.0613373392395,164.38312037044534,171.7963388421341,79.45,20.55
18,PODKARPACKIE,1817,sanocki,1817062,Tyrawa Wołoska,niskie ryzyko,60.11060934414765,59.55476531647131,52.74778771902935,52.19194369135299,7.362821625118309,7.362821625118311,87.75,12.25
18,PODKARPACKIE,1817,sanocki,1817062,Tyrawa Wołoska,wysokie ryzyko,20.93808828115541,20.471311158957977,20.93808828115541,20.471311158957977,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1817,sanocki,1817073,Zagórz,niskie ryzyko,447.3262010744246,429.9033725515035,331.14799343494525,313.6760205117698,116.17820763947935,116.22735203973365,74.03,25.97
18,PODKARPACKIE,1817,sanocki,1817073,Zagórz,wysokie ryzyko,776.2297069774601,747.1789745177258,580.1808249805013,551.6551111345094,196.0488819969588,195.5238633832164,74.74,25.26
18,PODKARPACKIE,1817,sanocki,1817082,Zarszyn,niskie ryzyko,689.7156221727134,671.1303725737043,653.1764526716711,628.2817337865181,36.53916950104243,42.848638787186125,94.7,5.3
18,PODKARPACKIE,1817,sanocki,1817082,Zarszyn,wysokie ryzyko,673.3936838349397,674.2325327808924,673.3936838349397,674.2325327808924,0.0,0.0,100.0,0.0
18,PODKARPACKIE,1818,stalowowolski,1818032,Pysznica,niskie ryzyko,1845.0545431427204,1826.9725170618829,616.8094087502534,601.7123412777762,1228.245134392467,1225.2601757841069,33.43,66.57
